request_id,timestamp_utc,requester_role,requester_station_id,requester_district_id,requester_agency,target_case_type,target_record_type,target_station_id,target_district_id,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,purpose,action,decision,primary_reason_code,required_approval,record_pointer_id,payload_hash,ciphertext_hash,explanation_hash,block_number,block_hash
REQ-000823,2026-05-30T10:18:00Z,Inspector,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,POLICE,NARCOTICS,FIR_SUMMARY,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,LOW,false,false,false,false,SEALED,INVESTIGATION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,578bb931b348c545e3be8c32,cc1737bc164651994db6257102a93e3b1af74e219d84ab218ff7445c97c524a6,ec2c289dbd7f4e35c994b11eda28296619844047ef4c09e245f9b4f19eb7fcec,b23deba0e49ef7c35edd51740096fc3f513bfac5222fcbc2b2008ed223ae364b,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000824,2026-06-04T00:16:00Z,Constable,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,POLICE,VIOLENT_CRIME,JUVENILE_RECORD,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,CLASSIFIED,false,false,true,false,SEALED,COURT_PRODUCTION,UPDATE,deny,DENY_SENSITIVE_UPDATE_WITH_LOW_RANK,none,36e69e4223fffa71435c30cc,cd8ee6fe0742a5d7667cc98593b02a139cc594514c87c35a7d40d0dc8158497c,32a11c06675895c9eda58ea41f4d892dc230525ad7da267694e20d9b26279bc9,56400191d6d1b6de5865f8361009913f124e2200f85f6b78db2b6e36848beb39,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000825,2026-05-29T20:45:00Z,Sub-Inspector,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,POLICE,WOMEN_CHILD_SAFETY,VICTIM_RECORD,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,HIGH,true,false,false,false,OPEN,SUPERVISION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,3b1e486c866179bac43ca04a,f62503f95652bcfd6b77df18dea6105b9f5386c161c679d9dbb8e885731626bc,4915457c3dda742b64631fb7645216067b589c71c3e77ad50aff01a645099d09,1ef7aa002e22b54bac9b1fccd030a9c1b1e26d8a1d6164ed722e54e1593665c6,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000826,2026-06-02T21:12:00Z,Station House Officer,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,POLICE,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,d582f0a4b63a3afa7359eca7,1d6255ef315531a7fced3695f95ad228a89ae8d912a7cc256e938ac941afc621,1ffbbf04b5475cdb3a411abb8b5618ad41ffe81f1b8b8657e00e41924c788b5d,847e375d808f9973ac00f4d6939d5eb859788fcfbcb6fa5aa002dfd73614e8e8,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000827,2026-06-03T11:11:00Z,Prosecutor Liaison,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,PROSECUTION,WOMEN_CHILD_SAFETY,EVIDENCE_MEDIA,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,CLASSIFIED,true,false,false,true,SEALED,COURT_PRODUCTION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,f9a5dc0287737f224dea50f7,93cddd3e62cd3c972aaf80a7b94ea35c04ed6d2c619aa812627ac18f426ba2df,e65a2a6b820788de4c80f42bb5f333c7faa3b3c8ddb0f25db15b840407b0c5cf,904395348c433556bc4e9faf872ffedec30e661b59441b5b325e7c3bc297d639,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000828,2026-05-28T03:36:00Z,Constable,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,POLICE,MISSING_PERSON,WITNESS_STATEMENT,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,HIGH,false,true,false,false,OPEN,PROSECUTION_REVIEW,DOWNLOAD,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,0fcd998333759be044c26b13,37d592efcc94b8b677ac11fa929a940c241e7cf7f547c5cf9579c8b5da8c073f,ea6fd9c97d21dac046043d4841c77cbcdcaa980dd7c44ec5444cd06468d36d21,62abb43f82d9e91a603554d094eaa4aa621cd34ad9d57d2286a2ce0c8487fcf7,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000829,2026-05-31T14:32:00Z,Sub-Inspector,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,POLICE,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,MEDIUM,false,false,false,false,SEALED,COURT_PRODUCTION,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,sealed_record_superior_review,270c2c8f23d03888bb22d8e7,473877767cc549eee4c72b1972e846da83eff659bd4c18f0f83cef20684670e3,0ceaa2b2e944376b04c2b6ed87873bcbcadcde1dd1be39d6db70538188c4ad6c,fc3102c307ab5f9a9be883f53eebb9607361b18b8ae3d5ab5390c3a48d0ff859,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000830,2026-06-01T04:30:00Z,Sub-Inspector,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,POLICE,NARCOTICS,COURT_SUBMISSION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,MEDIUM,false,false,false,false,SEALED,INVESTIGATION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,a7668c0e92aeedcdd72df8dd,bfe665f819abda3f827896ff30d44ec79c84e1afbac40fa542f7f60769f32a57,a6398a161e230878b30c48b92e66062d108506f60dfe898a929b0772f4776d03,78ce908d521c550eac91fd9afb63a05b8fafb35ea5bb3d0961f1f7e244c2c3e2,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000831,2026-06-01T04:39:00Z,Constable,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,POLICE,JUVENILE_PROTECTION,COURT_SUBMISSION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,HIGH,false,false,true,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,7ccdca96a485d2c22e360b2d,7900dc603475ba3d384394fccb2caf8748c3b7d6414b1b12566383f5e461bd84,f7aef9fb5ec180ee574622a10d0b19b3fa7ae70c1d32b78946ea76a14428fb78,fdaa898b3253feab447f31e015fc44e42f7fce7ba0b080292f18e813d488a1f8,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000832,2026-05-28T03:44:00Z,Senior Superintendent,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,POLICE,NARCOTICS,WITNESS_STATEMENT,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,MEDIUM,false,true,false,false,SEALED,INVESTIGATION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,5fc0afd6e824eee6c18f4388,066d7310aee25de340e94280e88475f3b164962cdd447ee5618b46abb7b56735,00cc7aaa70ed07ccb4666ad10426dff09ee7a698ec19ff232d19609bb474b24b,5d98205842a1b3722d79f615b4a33d3999aabe4ca4f8368390bae3cf96f1cc40,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000833,2026-06-05T06:08:00Z,Head Constable,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,POLICE,VIOLENT_CRIME,WITNESS_STATEMENT,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,HIGH,false,true,false,false,OPEN,FORENSIC_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,eaf9ed2a1dac4d3c3759da61,dbb3c4f4722ffad0d3e7ec5c6d8879f037653ff43208316bd639b330e8a002ad,b66c04117c215fe6cf988929ecfd7b13a6f2335352092f54cced9ddf5a8e1152,0f9edd0d1a9b46e8bc088e6156c1bb8f9c0bacb12fde656b6dc7e26d29168bf7,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000834,2026-06-01T05:06:00Z,Constable,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,POLICE,NARCOTICS,WITNESS_STATEMENT,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,MEDIUM,false,true,false,false,OPEN,AUDIT,VIEW,deny,DENY_INACTIVE_CREDENTIAL,none,c995706e6631e8a6614cc5ae,998aa8654e64c2cfb5565845654ffc275f347ccb737bb0931f033dcce3740b25,11d0230613d91d47921d1774989dbe4225b0a1f17a54a165d8b63411498653f3,98be18a4ad7c6e4d7c640c605e1807b047b3631bbea764e04fa0a4a1d38ccf0a,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000835,2026-05-29T21:35:00Z,Cybercrime Officer,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,CYBERCRIME,WOMEN_CHILD_SAFETY,WITNESS_STATEMENT,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,HIGH,true,true,false,false,SEALED,SUPERVISION,DOWNLOAD,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,a4850b69fe1db7981651e042,5c0c265557546d591987ec0f78cdf966c6916397a5ca93cdd47c6a275a21663d,26a2ec27edc171e0c6ae2089ff0174467dd38b08a57507286ff8c51351cf743f,60da36217624b11501bd7fd1ad1100c49447d5ac0e30d1d560b6734de145bbd7,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000836,2026-06-05T20:52:00Z,Sub-Inspector,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,POLICE,FINANCIAL_CRIME,FORENSIC_REPORT,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,d86a9cc13aafd60eda7c6a74,83053e1be844e2a278769fcc34722f7d621efbdeffcbb695e216750b54ad2da2,b78ea12fb1f717b0c4f5bee76ec26703aec556c6606015b68ec97a28a69d1fa7,49b94167862b447af9828aef631055be52fcd971a039326695abb8590491adcf,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000837,2026-05-28T03:54:00Z,Sub-Inspector,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,POLICE,MISSING_PERSON,FORENSIC_REPORT,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,HIGH,false,false,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,dc8b36abf1ec707c4a2ae476,17d5abca80adcac97c8bc832ee1006148009528cb1478e23e08800a7ff9d1be0,7040254ab78b7a4f5d1102f257438e76cf4ea6a9c474a62a0e1f325553871387,12aa300716167d527c74b7ee53207eac9fe2255146b61214b106f9806c08453f,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000838,2026-06-05T07:28:00Z,Sub-Inspector,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,POLICE,GENERAL_THEFT,COURT_SUBMISSION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,HIGH,false,false,false,false,OPEN,INVESTIGATION,VIEW,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,cd6b2c8ceeb4dd7c80b3dd77,1969479102483e385f6a446de5e8419cf6e0858f0f66935f41d5d2698a0eda1d,a1b96f7adee59b407faaf80807639d75fb303452d133826927b87253bff4c1fd,819cdf8b3b4abdd75e2f467540d98ab715989e199ca804177ef3c0c1e981e138,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000839,2026-05-31T01:53:00Z,Head Constable,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,POLICE,JUVENILE_PROTECTION,CASE_DIARY,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,HIGH,false,false,true,false,OPEN,PROSECUTION_REVIEW,DOWNLOAD,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,4855e5a9a421ead66b702db5,db7a2179873e69354e87b7c4665b24ebdd370562a3f5c08423f77f099e8c4472,189410a0df2f089091a34f23c3033e76ba616bea38d811930c488d2e5f18a15e,733cfb094d611389e43701b90a79f38cfbac9e3a221b4edb9fe96bad6818d415,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000840,2026-06-05T08:00:00Z,Constable,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,POLICE,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,628d7e4fa55b6a3d500dc1e4,b4da96754dd3760629672a7820e421728a59b1dbb863e81e2cabee6e93e950cf,1abf960712e9d579003c9a33538704fb3ae4902778a5f84bf0cc44f6e791ef75,9c7196506afc37c04c3bb875f63b5a5025048af0abf6099cc9264b959b55de57,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000841,2026-05-31T16:08:00Z,Constable,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,POLICE,JUVENILE_PROTECTION,FORENSIC_REPORT,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,HIGH,false,false,true,false,OPEN,INVESTIGATION,VIEW,deny,DENY_STALE_CASE_ASSIGNMENT,none,c8ab4cb2942f431124680d70,fa088d5513bc393b9f2f93463eae0688d31aa80447067eebfa3e900179171e6e,b7e60455b556f2fadf79fb03a2fbe2c77b4672665d31dbc603e5a59460c55315,56ba55efdd722686fbf38e86ef5c5df19c2fed573b2750a76814c75b8f0bd85e,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000842,2026-06-01T06:18:00Z,Prosecutor Liaison,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,PROSECUTION,JUVENILE_PROTECTION,EVIDENCE_MEDIA,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,CLASSIFIED,false,false,true,true,OPEN,SUPERVISION,DOWNLOAD,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,classified_record_approval|cross_jurisdiction_superior_approval|sensitive_record_approval,349c589e562de93bd02a2e6f,798b347520a2114c0b310f72efdddc106785282032c7e48e4cf7506065951c27,705ae486200fd3b3fa78dfea81b4f5ba457a719c934f87906fee56061dd13359,568661321bd8bee21f0c69c6e334e99441c2c905ebb9a1dd37daf2fedcbd8306,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000843,2026-05-28T04:06:00Z,Sub-Inspector,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,POLICE,CYBER_FRAUD,CASE_DIARY,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,HIGH,false,false,false,false,SEALED,COURT_PRODUCTION,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sealed_record_superior_review,17d7159145f50b412627e6d9,b806a1de1f4a7271b594fff116f9dcf2ebc070a7a6d0cc72946e87152dbda1f6,dec97205996d5c74ab42b54afbddaa2921b2592eff4d8b84ec26557cabc573c4,8cc170d0d898e46f93e685722492db35afe405c75cd9a008470b5b4a2fabd640,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000844,2026-06-01T20:40:00Z,Inspector,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,POLICE,WOMEN_CHILD_SAFETY,EVIDENCE_MEDIA,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,CLASSIFIED,true,false,false,true,OPEN,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,b82b60930250d33580375933,ffa4d91f2486fa9634811923ef43be080140b73a9539f5be2d3b8290ea662c3f,03212089bf619594b6a4f55e7e7f54d26c359eee32bd072449f74f8e5554c5a6,ef6c0668ac652b6bb61f07f3b5eb13a03c8255e61d48011992c47f646a0b5a5d,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000845,2026-05-29T08:20:00Z,Cybercrime Officer,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,CYBERCRIME,JUVENILE_PROTECTION,JUVENILE_RECORD,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,CLASSIFIED,false,false,true,false,SEALED,SUPERVISION,DOWNLOAD,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,ab7399adbd798b0b7f2672a2,3d14bcd028ed63c770dc68d3e0140a5f977c48e3ac9b9b7cb92025b5ac9a46a1,1580af7ffdd469e50ae439474bd5e235f3d4ea7cfecffc677663ec3ac2114cbf,34ee8d517bc524d965f83fd3d13fa6480eb4cfba462957fdc6c65e8c102a3386,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000846,2026-06-04T05:24:00Z,Constable,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,POLICE,GENERAL_THEFT,WITNESS_STATEMENT,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,HIGH,false,true,false,false,OPEN,FORENSIC_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,bf7fed8196b2e020dd143c25,7fb8faafb0b41067b143cb606945e08df2e7a9b3faaa9dc9fa1194cdcd236831,a004d70aacecbc99084233dda6f13da2ddadea1e71c32aab28c6d5a948651648,0871f1746dcdd47feb82e50e754402e49901ec4450a70231ae5d63c7bf799f69,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000847,2026-06-02T11:17:00Z,Sub-Inspector,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,POLICE,NARCOTICS,EVIDENCE_MEDIA,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,CLASSIFIED,false,false,false,true,SEALED,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sealed_record_superior_review,edcc77ea4cdf05f134381292,c32a95c4b08351b8d7eee27c7bb69903fd64ac886dd5a9fd2e86486d947ccb2a,630de6c7f782786b808b59af47f3f75c332a65b8f06b86716c6bd30a0a2c4550,18b686e00b320b891258b2d8ba5acc3e00a5d8ec1777533ec1f82df176438c64,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000848,2026-06-01T07:12:00Z,Inspector,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,POLICE,NARCOTICS,FIR_SUMMARY,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,LOW,false,false,false,false,SEALED,INVESTIGATION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,578bb931b348c545e3be8c32,cc1737bc164651994db6257102a93e3b1af74e219d84ab218ff7445c97c524a6,ec2c289dbd7f4e35c994b11eda28296619844047ef4c09e245f9b4f19eb7fcec,145ebadd0222e529c62a10b01b59719ca6e7314e1ce604c07f0b443e391d44ad,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000849,2026-06-05T10:24:00Z,Constable,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,POLICE,VIOLENT_CRIME,VICTIM_RECORD,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,HIGH,true,false,false,false,OPEN,FORENSIC_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,d5793a98e554abf0c28a3cde,01a3cc45cf09ad8c159cd40d2e4f5c483a3303eae77aae94537e4f0489ca1ae9,5f056f74077e57b9488e3c7bcba6a7ef3a7b3fc4781636ca242763dddeea500c,211797d47df3412773cc1507bc328fedb40030511e0678cd483888bc4c87345c,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000850,2026-06-05T10:40:00Z,Sub-Inspector,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,POLICE,CYBER_FRAUD,CASE_DIARY,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,CLASSIFIED,false,false,false,false,SEALED,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,classified_record_approval|sealed_record_superior_review|sensitive_record_approval,b6c603b6e7a168380ccc303b,356d3ad5cccf506b5fc4306f99db4f597ed534e9da06ffb4622f16cc04a0c35f,a6534ffcda5da707e14d759c3a44fe68e860a91daefcdfe248ebea660e9d6c0e,0aefa9dd75f911ffebf4dbe6f2017b1e993ffedb3505c099c7d7d6976efd42d3,17,76fec0325c3f84becf75286c926d17f7bf0d77760475bd6aee0b17393d66c60f
REQ-000851,2026-05-29T22:55:00Z,Constable,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,POLICE,FINANCIAL_CRIME,EVIDENCE_MEDIA,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,CLASSIFIED,false,false,false,true,SEALED,INVESTIGATION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,cb623ff6e0347f3210d5661b,03cc9fb421eee3bffc8333f86d29f16be1f6390982c7e4035db8760ba2ec4873,d6ab18f2f351db84fbb0090e4be65de7f91d00848b8a8f8c2bd42f992797694c,1390b3586dcec9a7f1e9d52b879d39f28851573188f648f19648d4ff3dc2e09f,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000852,2026-06-05T11:12:00Z,Cybercrime Officer,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,CYBERCRIME,NARCOTICS,WITNESS_STATEMENT,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,MEDIUM,false,true,false,false,SEALED,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,sealed_record_superior_review|sensitive_record_approval,8d347b64594545d6b28bc671,35b841e5b355f46f8d2e5aa66f643b86e1685390368e95ea2cb581fe8061ca6e,4fd5047c880a341ef952cd9cf80a6589223c9c511c2d41f69aed4b31be5dad70,1b034c0df87df473f0804a7c4084d9a93c66772d62383fc1d29b3b0c8449f0ff,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000853,2026-06-04T07:02:00Z,Constable,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,POLICE,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,HIGH,false,false,false,false,OPEN,COURT_PRODUCTION,UPDATE,deny,DENY_SENSITIVE_UPDATE_WITH_LOW_RANK,none,a541105dc3f639e575e99053,ecaf9302687cb473be40a7ecf9eab0869f46fde38ed51a1241fb2760d27a14a5,197e4fc73a270f35fd5db4a23924c1a6f6ddb297ed1ed1fe79e46fa89e003f3b,1710c97010d45922e799605a410e702d51abdd86b6af3ee190b01ff5e2d45ffd,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000854,2026-06-05T11:44:00Z,Sub-Inspector,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,POLICE,VIOLENT_CRIME,CASE_DIARY,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,HIGH,false,false,false,false,OPEN,FORENSIC_REVIEW,VIEW,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,700666b16f07f48b0f576ff9,15c0018f2a847d0de2c783f415e3a961bde23446809febe412cf6c81435709de,a6e493a3cdafb9bcd896f8ebafe19e54b262c57f622f3910887c8ab34075da11,c2af75bd39706d1cb145d76f8627115ee7b11823ad169b319dfd88b0e6107d73,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000855,2026-06-06T02:15:00Z,Sub-Inspector,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,POLICE,NARCOTICS,WITNESS_STATEMENT,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,HIGH,false,true,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,8f31ad214b2c018355ea1289,f1d6fced06cecaa0e6d1b8bc354c1d9b8ab7487d6e7c986d570938e7db52ebc0,a9e5371e03ac84e2614915a892d6bd7e3d0f010a8a385e5177af33a20673b7bb,ac59adef1fb96cfc18801bf6a15983a859d01a7c99fb9a41043b4d6a67b74742,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000856,2026-05-29T09:04:00Z,Forensic Officer,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,FORENSIC,JUVENILE_PROTECTION,VICTIM_RECORD,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,CLASSIFIED,true,false,true,false,OPEN,INVESTIGATION,SHARE,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,b2a044dcbfdf50868dda1cb8,3d49c80b91d7901362796721bdb848087bf287aaea6033f71c848bc53d33bb9b,62ddc5e3d5aa417fb3aed306852232162d7e459a6c91493f7de8084a36e68de9,6ea0cc30e7034b8b2bd35d8c14208bc17446f2095358f7444053c30518b18901,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000857,2026-06-05T12:32:00Z,Sub-Inspector,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,POLICE,NARCOTICS,CASE_DIARY,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,HIGH,false,false,false,false,OPEN,COURT_PRODUCTION,DOWNLOAD,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,c27cf612228c1f492343e9be,605a2b33c2fa0e71646a8b4696f327f2bdcec13bf83e7f46ac50c79a448af6cc,e273c12bc6433cffb2ebff89eb29f21190ca8e624ef8359bd3b8978580412a05,12b50d468d1883bd204211c369712d6f520c57603aa1b598e807c356773d794d,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
